model,clip_id,segment_id,speaker_id,condition,noise_type,snr_db,ratio_english_words,ratio_hindi_words,reference,hypothesis,wer,cer,latency_sec
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,babble,babble,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,अदियान दे की नोज वैसे ही फुर्मेट होगे हैं जैसा की मास्टर नोज पुंड़ दे थाए थाए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए �,2.5294117647058822,1.7738095238095237,3.1861369609832764
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,15,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की नोट्स वैसे ही फोरमेट हो गए हैं जैसा की मास्टर नोट्स मिंड़दाए थाए ताए अब सीखा,0.8235294117647058,0.5357142857142857,1.8021245002746582
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,10,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की नोट्स वैसे ही फोरमेट हो गए हैं जैसा की मास्टर नोट्स मिंड़दाई तैए अप सीखा लिए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए ताए �,2.411764705882353,1.7738095238095237,3.2215099334716797
whisper_small,clip_0011,834022_lHGLSlYIb1clRBRF_0052,834022,indoor,indoor,5,0.1764705882352941,0.8235294117647058,ध्यान दें कि notes वैसे ही फ़ॉर्मेट हो गये हैं जैसा कि master notes में निर्धारित है,दियान दे की मोट्स वैसे ही फोरमेट हो गए हैं जैसा की मासकर नोट्स मिंड़ाइत हैं अप सीक्ष लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए �,2.4705882352941178,1.8452380952380953,3.104283571243286
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,clean,none,clean,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान �,2.4166666666666665,3.490566037735849,8.800739049911499
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान जाए और विव और शाइत खेनल पर ख्लिख करेज.,0.75,0.6226415094339622,0.8288285732269287
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान बाद़ा पर जाएं और ग्लिव और साइट फनल पर प्लिक करें.,0.6666666666666666,0.6037735849056604,0.9737300872802734
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,traffic,traffic,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अद्रीण पर जाएँ और भ्लुँ और साइट भनल पर प्लिक करेँ.,0.5833333333333334,0.5660377358490566,0.8969564437866211
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान बाजाए अर विव और साइट खनल पर खलिक करें अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए अदियान बाजाए,2.5833333333333335,3.2264150943396226,3.06876277923584
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान बाद़ा आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप �,4.583333333333333,2.9622641509433962,3.348158359527588
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,babble,babble,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदिए बाजाई आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ� आ,4.833333333333333,3.0943396226415096,3.495541572570801
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,15,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान बाद़ा पर जाएं और वूँ और साइट पनल पर प्लिक करें अदियान बाद़ा पर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प्लिक तर प,3.5833333333333335,3.6037735849056602,3.051133871078491
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,10,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अद्याँ तो जाएं और विव और साइट पनल पर प्लिक करें.,0.75,0.5849056603773585,0.8578324317932129
whisper_small,clip_0012,388577_LPGZ2Jo8uBX4sx76_0058,388577,indoor,indoor,5,0.5,0.5,main menu पर जाएँ और view और side panel पर click करें,अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान अदियान �,2.4166666666666665,3.490566037735849,3.119206428527832
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,clean,none,clean,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर बगर ब,5.111111111111111,4.275,3.729059934616089
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,8.333333333333334,5.375,3.1436471939086914
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,8.333333333333334,5.375,3.035787343978882
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,traffic,traffic,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,अगर तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो �,8.333333333333334,5.375,3.060896396636963
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,ज़े देखते हैं कि स्क्वीन पर क्या क्या है,0.2222222222222222,0.275,0.7955625057220459
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,8.333333333333334,5.375,3.560142755508423
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,babble,babble,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,अदे देतें की स्व्रींपर क्या था है,0.7777777777777778,0.475,0.5940792560577393
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,15,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,8.333333333333334,5.375,3.0610759258270264
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,10,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो अर्वे बनाया था च़े देटें की स्क्वींपल् क्या क्या है,0.8888888888888888,0.825,0.880476713180542
whisper_small,clip_0013,103085_w5Jyq3XMbb3WwiKQ_0004,103085,indoor,indoor,5,0.1111111111111111,0.8888888888888888,चलिए देखते हैं कि screen पर क्या क्या है,तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो तो,8.333333333333334,5.375,3.057343006134033
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,clean,none,clean,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारन के लिए मैंजनान के लिए एकस ए ताइप करूंगी,0.7272727272727273,0.44680851063829785,0.8237378597259521
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारन के लिए मैंजनान के लिए एकस ए ताइप करूंगी,0.7272727272727273,0.44680851063829785,1.0096967220306396
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारन के लिए मैंजनान के लिए एक्स ए ताएप करूंगी,0.7272727272727273,0.46808510638297873,1.06062912940979
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,traffic,traffic,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारन के लिए मैजनान के लिए एक्स ए ताइप करूँगी,0.7272727272727273,0.46808510638297873,0.8793063163757324
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदधरन के लिए मेलजनान के लिए एकस एग ताएक कर रहुँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ,0.8181818181818182,2.382978723404255,2.9829256534576416
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदहरन्त के लिए मैंजनान्त के लिए तक्स प्यट करूंगी,0.6363636363636364,0.46808510638297873,0.8182494640350342
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,babble,babble,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदधरन के लिए मैंजनान के लिए एक्षी ताएप करूँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ�,0.6363636363636364,2.3191489361702127,3.034552812576294
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,15,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदारन के लिए मैंजनान के लिए एक्स ए ताएप करूंगी,0.7272727272727273,0.46808510638297873,0.8705568313598633
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,10,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,"उदारन के लिए, नैजनान के लिए XE ताइप करूंगी",0.7272727272727273,0.425531914893617,0.7863669395446777
whisper_small,clip_0014,656144_VU6OA7HUqTpQNtm2_0035,656144,indoor,indoor,5,0.2727272727272727,0.7272727272727273,उदाहरण के लिए : मैं xenon के लिए xe type करुँगी,उदहरन के लिए मैजनान के लिए एक्स की ताएक कर रूँगी,0.8181818181818182,0.5319148936170213,0.8325259685516357
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,clean,none,clean,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में कुम्प्रे लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए �,5.0,3.392156862745098,3.7499184608459473
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में कुम्प्राँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लिए तर्फाँ लि,3.6666666666666665,3.235294117647059,3.1233444213867188
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में कुम्प्राँ लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लि�,4.888888888888889,3.372549019607843,3.1051723957061768
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,traffic,traffic,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अपने लिए बाजेट पनल लगा पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर प,7.888888888888889,4.137254901960785,3.2757132053375244
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अजेट पनल में कुम्प्राँ,1.0,0.8823529411764706,0.6125235557556152
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनने लिए खम्प्रे नाँँ का ये तने आँ कष्चं तिस्विए प्ड बनाई अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर �,4.777777777777778,3.372549019607843,3.3849143981933594
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,babble,babble,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अगर आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप,6.222222222222222,3.1372549019607843,3.0940752029418945
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,15,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में कुम्प्राँ लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लि�,4.888888888888889,3.372549019607843,3.112548828125
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,10,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में कुफत्त्रे लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए लिए,4.888888888888889,3.372549019607843,3.735236883163452
whisper_small,clip_0015,318923_NhV290ew2hDJfVqc_0113,318923,indoor,indoor,5,0.5555555555555556,0.4444444444444444,company header named का एक नया custom snippet बनाएँ,अदिट पनल में खम्प्राँ,1.0,0.8823529411764706,0.5087532997131348
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,clean,none,clean,0.2,0.8,* jchempaint के बारे में,जे कमपेंट के बारे में जे कमपेंट लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग �,10.6,7.0,3.1399571895599365
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,15,0.2,0.8,* jchempaint के बारे में,जे कमपेंट के बारे में जे कमपेंट तेर लगा पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर �,13.6,8.958333333333334,3.1065917015075684
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,10,0.2,0.8,* jchempaint के बारे में,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,9.0,7.25,3.090820550918579
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,traffic,traffic,5,0.2,0.8,* jchempaint के बारे में,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,9.0,7.25,3.731945514678955
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,15,0.2,0.8,* jchempaint के बारे में,जे कमपेंट के बारे में जे कमपेंट ते लगा पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर प,13.6,8.916666666666666,3.0988821983337402
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,10,0.2,0.8,* jchempaint के बारे में,तो आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आप आ,11.4,6.875,3.0319621562957764
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,babble,babble,5,0.2,0.8,* jchempaint के बारे में,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,9.0,7.25,3.198906660079956
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,15,0.2,0.8,* jchempaint के बारे में,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,9.0,7.25,3.6254444122314453
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,10,0.2,0.8,* jchempaint के बारे में,अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर,9.0,7.25,3.046438217163086
whisper_small,clip_0016,478254_aVTioioyNUVPGF4t_0002,478254,indoor,indoor,5,0.2,0.8,* jchempaint के बारे में,जे कमपेंट के बारे में जे कमपेंट लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग लग �,10.6,7.0,3.098022222518921
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,clean,none,clean,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,"दिखार्ट्रुप से सबज्यक्त और कंतेंज पहचुने थाए, अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अग",3.4444444444444446,3.6595744680851063,3.3419570922851562
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिवार्ट्रुप से सबजक्त और कंटेंस भेचुने थाए अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले �,3.5555555555555554,3.6808510638297873,3.4782986640930176
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार दिखार �,3.6666666666666665,3.851063829787234,3.086297035217285
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,traffic,traffic,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिवार्ट्रुब से सबजक्त और कंटेंस भेजुने थाएं।,0.7777777777777778,0.6595744680851063,0.8376967906951904
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दिखार्ट उप्छे शब्जेट और कंटेईस पहचुनित हैं अगले फिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अगले पिल्ट अग,3.7777777777777777,3.6595744680851063,3.063030958175659
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,अगले फिल्टा,1.0,0.9148936170212766,0.3398706912994385
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,babble,babble,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,बिवार तूब से सबज्ट और कंटेईस पहचुनेता,0.7777777777777778,0.6595744680851063,0.8520479202270508
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,15,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दिखार्ट्रुप से सबजक्त और कंटेंस भे चुने थाएं। अगले फिल्ट्रुप से शबजक्त और कंटेंस भे चुने थाएं।,1.6666666666666667,1.574468085106383,2.124965190887451
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,10,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दिखार्ट्रुप से सबज्यक्त और कंटेंस भेचुनित हैं अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले फिल्ट्रुप से अगले,3.4444444444444446,3.6808510638297873,3.059143304824829
whisper_small,clip_0017,521245_Psh5UDSFbhWLZ3gk_0027,521245,indoor,indoor,5,0.2222222222222222,0.7777777777777778,डिफॉल्ट रूप से subject और contains भी चुनित हैं,दिखार्ट्रुप से सबजक्त और कंटेंस भेचुने थाए अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली फिल्ट्रुप से अगली �,3.5555555555555554,3.6595744680851063,3.0944788455963135
whisper_small,clip_0018,323507_HgEJsLGKNWSFl8T7_0108,323507,clean,none,clean,0.4615384615384615,0.5384615384615384,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,अप्रद्टिटूर्ड़ पुगटीटूर्ड़ा अप्यो करके कारेशा लाईं भी चलाते हैं,0.7692307692307693,0.6385542168674698,1.1835246086120605
